snapshot_date,product_id,warehouse_location,stock_in,stock_out,closing_stock,reorder_level
2026-08-20,PROD0015,Karachi-Main,0,5,66,47
2026-08-20,PROD0016,Lahore-Hub,0,0,75,22
2026-08-20,PROD0017,Karachi-Main,0,6,483,49
2026-08-20,PROD0018,Karachi-Main,0,3,98,57
2026-08-20,PROD0019,Karachi-Main,0,4,182,55
2026-08-20,PROD0020,Lahore-Hub,0,1,109,38
2026-08-20,PROD0021,Lahore-Hub,0,1,125,54
2026-08-20,PROD0022,Karachi-Main,0,3,387,49
2026-08-20,PROD0023,Lahore-Hub,0,6,392,22
2026-08-20,PROD0024,Lahore-Hub,0,6,279,38
2026-08-20,PROD0025,Karachi-Main,0,2,213,41
2026-08-20,PROD0026,Karachi-Main,0,7,522,21
2026-08-20,PROD0027,Lahore-Hub,0,1,210,46
2026-08-20,PROD0028,Lahore-Hub,0,2,598,57
2026-08-20,PROD0029,Lahore-Hub,0,4,321,60
2026-08-20,PROD0030,Lahore-Hub,0,3,133,24
2026-08-20,PROD0031,Lahore-Hub,0,7,260,50
2026-08-20,PROD0032,Karachi-Main,0,2,493,46
2026-08-20,PROD0033,Lahore-Hub,0,1,294,49
2026-08-20,PROD0034,Lahore-Hub,0,1,352,58
2026-08-20,PROD0035,Lahore-Hub,0,6,353,56
2026-08-20,PROD0036,Lahore-Hub,20,1,488,34
2026-08-20,PROD0037,Lahore-Hub,0,1,542,40
2026-08-20,PROD0038,Lahore-Hub,0,1,468,57
2026-08-20,PROD0039,Karachi-Main,0,3,361,34
2026-08-20,PROD0040,Karachi-Main,0,4,416,48
2026-08-20,PROD0041,Lahore-Hub,0,2,162,36
2026-08-20,PROD0042,Karachi-Main,0,3,129,39
2026-08-20,PROD0043,Lahore-Hub,0,4,494,22
2026-08-20,PROD0044,Karachi-Main,0,3,490,34
2026-08-20,PROD0045,Karachi-Main,0,3,211,57
2026-08-20,PROD0046,Lahore-Hub,0,2,334,36
2026-08-20,PROD0047,Lahore-Hub,0,3,441,45
2026-08-20,PROD0048,Lahore-Hub,0,4,252,36
2026-08-20,PROD0049,Lahore-Hub,0,3,303,20
2026-08-20,PROD0050,Lahore-Hub,0,3,177,53
2026-08-20,PROD0051,Lahore-Hub,0,2,39,34
2026-08-20,PROD0052,Karachi-Main,0,4,159,22
2026-08-20,PROD0053,Lahore-Hub,0,4,31,34
2026-08-20,PROD0054,Karachi-Main,0,2,297,48
2026-08-20,PROD0055,Karachi-Main,0,6,274,35
2026-08-20,PROD0056,Lahore-Hub,0,1,123,45
2026-08-20,PROD0057,Lahore-Hub,0,3,98,20
2026-08-20,PROD0058,Karachi-Main,0,3,70,47
2026-08-20,PROD0059,Lahore-Hub,0,4,668,23
2026-08-20,PROD0060,Lahore-Hub,0,4,397,24
2026-08-21,PROD0001,Lahore-Hub,0,6,288,52
2026-08-21,PROD0002,Karachi-Main,0,1,288,32
2026-08-21,PROD0003,Lahore-Hub,0,4,321,33
2026-08-21,PROD0004,Lahore-Hub,0,2,499,29
2026-08-21,PROD0005,Lahore-Hub,0,4,531,41
2026-08-21,PROD0006,Lahore-Hub,0,5,477,52
2026-08-21,PROD0007,Lahore-Hub,20,4,534,37
2026-08-21,PROD0008,Lahore-Hub,0,2,411,53
2026-08-21,PROD0009,Karachi-Main,0,5,404,45
2026-08-21,PROD0010,Lahore-Hub,0,2,329,53
2026-08-21,PROD0011,Karachi-Main,0,5,300,57
2026-08-21,PROD0012,Karachi-Main,0,1,180,59
2026-08-21,PROD0013,Lahore-Hub,0,2,370,59
2026-08-21,PROD0014,Lahore-Hub,0,4,244,32
2026-08-21,PROD0015,Lahore-Hub,0,2,64,47
2026-08-21,PROD0016,Karachi-Main,0,3,72,22
2026-08-21,PROD0017,Lahore-Hub,0,1,482,49
2026-08-21,PROD0018,Karachi-Main,0,4,94,57
2026-08-21,PROD0019,Lahore-Hub,0,1,181,55
2026-08-21,PROD0020,Karachi-Main,20,2,127,38
2026-08-21,PROD0021,Lahore-Hub,0,0,125,54
2026-08-21,PROD0022,Lahore-Hub,100,1,486,49
2026-08-21,PROD0023,Lahore-Hub,0,3,389,22
2026-08-21,PROD0024,Lahore-Hub,0,4,275,38
2026-08-21,PROD0025,Karachi-Main,0,0,213,41
2026-08-21,PROD0026,Lahore-Hub,0,8,514,21
2026-08-21,PROD0027,Lahore-Hub,0,3,207,46
2026-08-21,PROD0028,Karachi-Main,0,3,595,57
2026-08-21,PROD0029,Lahore-Hub,0,3,318,60
2026-08-21,PROD0030,Karachi-Main,100,1,232,24
2026-08-21,PROD0031,Karachi-Main,0,4,256,50
2026-08-21,PROD0032,Karachi-Main,0,3,490,46
2026-08-21,PROD0033,Lahore-Hub,20,3,311,49
2026-08-21,PROD0034,Karachi-Main,0,3,349,58
2026-08-21,PROD0035,Karachi-Main,0,3,350,56
2026-08-21,PROD0036,Karachi-Main,0,2,486,34
2026-08-21,PROD0037,Karachi-Main,0,2,540,40
2026-08-21,PROD0038,Karachi-Main,0,3,465,57
2026-08-21,PROD0039,Karachi-Main,0,3,358,34
2026-08-21,PROD0040,Lahore-Hub,0,5,411,48
2026-08-21,PROD0041,Karachi-Main,0,1,161,36
2026-08-21,PROD0042,Lahore-Hub,0,1,128,39
2026-08-21,PROD0043,Lahore-Hub,0,3,491,22
2026-08-21,PROD0044,Karachi-Main,0,2,488,34
2026-08-21,PROD0045,Lahore-Hub,0,4,207,57
2026-08-21,PROD0046,Karachi-Main,0,3,331,36
2026-08-21,PROD0047,Lahore-Hub,0,3,438,45
2026-08-21,PROD0048,Karachi-Main,0,1,251,36
2026-08-21,PROD0049,Karachi-Main,0,2,301,20
2026-08-21,PROD0050,Karachi-Main,0,5,172,53
2026-08-21,PROD0051,Karachi-Main,0,2,37,34
2026-08-21,PROD0052,Lahore-Hub,0,3,156,22
2026-08-21,PROD0053,Lahore-Hub,0,2,29,34
2026-08-21,PROD0054,Lahore-Hub,0,3,294,48
2026-08-21,PROD0055,Lahore-Hub,0,1,273,35
2026-08-21,PROD0056,Karachi-Main,0,4,119,45
2026-08-21,PROD0057,Karachi-Main,0,2,96,20
2026-08-21,PROD0058,Lahore-Hub,0,3,67,47
2026-08-21,PROD0059,Lahore-Hub,0,1,667,23
2026-08-21,PROD0060,Karachi-Main,0,1,396,24
2026-08-22,PROD0001,Lahore-Hub,0,1,287,52
2026-08-22,PROD0002,Lahore-Hub,0,3,285,32
2026-08-22,PROD0003,Lahore-Hub,0,0,321,33
2026-08-22,PROD0004,Karachi-Main,0,2,497,29
2026-08-22,PROD0005,Lahore-Hub,0,2,529,41
2026-08-22,PROD0006,Lahore-Hub,0,3,474,52
2026-08-22,PROD0007,Karachi-Main,0,5,529,37
2026-08-22,PROD0008,Karachi-Main,0,3,408,53
2026-08-22,PROD0009,Karachi-Main,0,5,399,45
2026-08-22,PROD0010,Karachi-Main,0,5,324,53
2026-08-22,PROD0011,Lahore-Hub,0,1,299,57
2026-08-22,PROD0012,Lahore-Hub,0,5,175,59
2026-08-22,PROD0013,Lahore-Hub,0,3,367,59
2026-08-22,PROD0014,Karachi-Main,0,0,244,32
2026-08-22,PROD0015,Lahore-Hub,0,4,60,47
2026-08-22,PROD0016,Lahore-Hub,0,2,70,22
2026-08-22,PROD0017,Lahore-Hub,0,6,476,49
2026-08-22,PROD0018,Karachi-Main,0,1,93,57
2026-08-22,PROD0019,Karachi-Main,0,2,179,55
2026-08-22,PROD0020,Lahore-Hub,0,1,126,38
2026-08-22,PROD0021,Karachi-Main,0,2,123,54
2026-08-22,PROD0022,Karachi-Main,0,4,482,49
2026-08-22,PROD0023,Lahore-Hub,0,5,384,22
2026-08-22,PROD0024,Karachi-Main,0,1,274,38
2026-08-22,PROD0025,Karachi-Main,0,6,207,41
2026-08-22,PROD0026,Karachi-Main,0,7,507,21
2026-08-22,PROD0027,Karachi-Main,0,2,205,46
2026-08-22,PROD0028,Karachi-Main,0,2,593,57
2026-08-22,PROD0029,Karachi-Main,0,6,312,60
2026-08-22,PROD0030,Lahore-Hub,0,4,228,24
2026-08-22,PROD0031,Karachi-Main,0,5,251,50
2026-08-22,PROD0032,Karachi-Main,0,2,488,46
2026-08-22,PROD0033,Karachi-Main,0,1,310,49
2026-08-22,PROD0034,Lahore-Hub,0,5,344,58
2026-08-22,PROD0035,Lahore-Hub,0,6,344,56
2026-08-22,PROD0036,Lahore-Hub,0,3,483,34
2026-08-22,PROD0037,Karachi-Main,0,2,538,40
2026-08-22,PROD0038,Lahore-Hub,0,2,463,57
2026-08-22,PROD0039,Lahore-Hub,0,4,354,34
2026-08-22,PROD0040,Karachi-Main,0,5,406,48
2026-08-22,PROD0041,Lahore-Hub,0,4,157,36
2026-08-22,PROD0042,Lahore-Hub,0,7,121,39
2026-08-22,PROD0043,Karachi-Main,0,2,489,22
2026-08-22,PROD0044,Karachi-Main,0,3,485,34
2026-08-22,PROD0045,Lahore-Hub,0,4,203,57
2026-08-22,PROD0046,Lahore-Hub,20,2,349,36
2026-08-22,PROD0047,Karachi-Main,0,2,436,45
2026-08-22,PROD0048,Lahore-Hub,0,3,248,36
2026-08-22,PROD0049,Lahore-Hub,0,1,300,20
2026-08-22,PROD0050,Karachi-Main,0,2,170,53
2026-08-22,PROD0051,Karachi-Main,0,3,34,34
2026-08-22,PROD0052,Karachi-Main,0,3,153,22
2026-08-22,PROD0053,Lahore-Hub,0,4,25,34
2026-08-22,PROD0054,Karachi-Main,0,6,288,48
2026-08-22,PROD0055,Lahore-Hub,0,2,271,35
2026-08-22,PROD0056,Lahore-Hub,0,5,114,45
2026-08-22,PROD0057,Lahore-Hub,0,2,94,20
2026-08-22,PROD0058,Karachi-Main,0,2,65,47
2026-08-22,PROD0059,Lahore-Hub,0,3,664,23
2026-08-22,PROD0060,Karachi-Main,0,4,392,24
2026-08-23,PROD0001,Lahore-Hub,0,3,284,52
2026-08-23,PROD0002,Lahore-Hub,0,4,281,32
2026-08-23,PROD0003,Karachi-Main,0,4,317,33
2026-08-23,PROD0004,Lahore-Hub,0,5,492,29
2026-08-23,PROD0005,Karachi-Main,0,3,526,41
2026-08-23,PROD0006,Karachi-Main,20,2,492,52
2026-08-23,PROD0007,Lahore-Hub,0,5,524,37
2026-08-23,PROD0008,Karachi-Main,0,4,404,53
2026-08-23,PROD0009,Lahore-Hub,0,1,398,45
2026-08-23,PROD0010,Lahore-Hub,0,0,324,53
2026-08-23,PROD0011,Karachi-Main,0,3,296,57
2026-08-23,PROD0012,Lahore-Hub,0,5,170,59
2026-08-23,PROD0013,Karachi-Main,0,4,363,59
2026-08-23,PROD0014,Lahore-Hub,0,9,235,32
2026-08-23,PROD0015,Karachi-Main,0,1,59,47
2026-08-23,PROD0016,Karachi-Main,100,2,168,22
2026-08-23,PROD0017,Lahore-Hub,0,3,473,49
2026-08-23,PROD0018,Karachi-Main,20,7,106,57
2026-08-23,PROD0019,Lahore-Hub,0,4,175,55
2026-08-23,PROD0020,Lahore-Hub,0,6,120,38
2026-08-23,PROD0021,Karachi-Main,0,3,120,54
2026-08-23,PROD0022,Lahore-Hub,0,4,478,49
2026-08-23,PROD0023,Lahore-Hub,0,2,382,22
2026-08-23,PROD0024,Lahore-Hub,0,1,273,38
2026-08-23,PROD0025,Lahore-Hub,0,1,206,41
2026-08-23,PROD0026,Karachi-Main,0,2,505,21
2026-08-23,PROD0027,Karachi-Main,0,1,204,46
2026-08-23,PROD0028,Karachi-Main,0,3,590,57
2026-08-23,PROD0029,Karachi-Main,0,1,311,60
2026-08-23,PROD0030,Lahore-Hub,0,2,226,24
2026-08-23,PROD0031,Karachi-Main,0,2,249,50
2026-08-23,PROD0032,Lahore-Hub,0,2,486,46
2026-08-23,PROD0033,Lahore-Hub,0,5,305,49
2026-08-23,PROD0034,Lahore-Hub,0,2,342,58
2026-08-23,PROD0035,Lahore-Hub,0,5,339,56
2026-08-23,PROD0036,Lahore-Hub,0,5,478,34
2026-08-23,PROD0037,Lahore-Hub,0,3,535,40
2026-08-23,PROD0038,Karachi-Main,0,4,459,57
2026-08-23,PROD0039,Lahore-Hub,0,2,352,34
2026-08-23,PROD0040,Karachi-Main,0,0,406,48
2026-08-23,PROD0041,Lahore-Hub,0,1,156,36
2026-08-23,PROD0042,Lahore-Hub,0,5,116,39
2026-08-23,PROD0043,Karachi-Main,0,5,484,22
2026-08-23,PROD0044,Karachi-Main,0,5,480,34
2026-08-23,PROD0045,Karachi-Main,0,2,201,57
2026-08-23,PROD0046,Karachi-Main,0,10,339,36
2026-08-23,PROD0047,Karachi-Main,0,0,436,45
2026-08-23,PROD0048,Lahore-Hub,0,4,244,36
2026-08-23,PROD0049,Karachi-Main,0,1,299,20
2026-08-23,PROD0050,Lahore-Hub,0,3,167,53
2026-08-23,PROD0051,Lahore-Hub,0,3,31,34
2026-08-23,PROD0052,Lahore-Hub,0,4,149,22
2026-08-23,PROD0053,Lahore-Hub,0,1,24,34
2026-08-23,PROD0054,Lahore-Hub,0,0,288,48
2026-08-23,PROD0055,Karachi-Main,0,4,267,35
2026-08-23,PROD0056,Karachi-Main,0,3,111,45
2026-08-23,PROD0057,Karachi-Main,0,5,89,20
2026-08-23,PROD0058,Karachi-Main,0,4,61,47
2026-08-23,PROD0059,Karachi-Main,100,2,762,23
2026-08-23,PROD0060,Lahore-Hub,0,4,388,24
2026-08-24,PROD0001,Karachi-Main,0,0,284,52
2026-08-24,PROD0002,Lahore-Hub,0,1,280,32
2026-08-24,PROD0003,Karachi-Main,0,4,313,33
2026-08-24,PROD0004,Karachi-Main,0,0,492,29
2026-08-24,PROD0005,Karachi-Main,0,6,520,41
2026-08-24,PROD0006,Lahore-Hub,0,4,488,52
2026-08-24,PROD0007,Karachi-Main,0,6,518,37
2026-08-24,PROD0008,Lahore-Hub,0,4,400,53
2026-08-24,PROD0009,Karachi-Main,0,4,394,45
2026-08-24,PROD0010,Karachi-Main,0,0,324,53
2026-08-24,PROD0011,Karachi-Main,0,2,294,57
2026-08-24,PROD0012,Karachi-Main,0,3,167,59
2026-08-24,PROD0013,Lahore-Hub,0,1,362,59
2026-08-24,PROD0014,Lahore-Hub,0,2,233,32
2026-08-24,PROD0015,Lahore-Hub,0,3,56,47
2026-08-24,PROD0016,Karachi-Main,0,2,166,22
2026-08-24,PROD0017,Lahore-Hub,0,3,470,49
2026-08-24,PROD0018,Lahore-Hub,0,1,105,57
2026-08-24,PROD0019,Lahore-Hub,0,4,171,55
2026-08-24,PROD0020,Karachi-Main,0,2,118,38
2026-08-24,PROD0021,Karachi-Main,0,1,119,54
2026-08-24,PROD0022,Karachi-Main,0,4,474,49
2026-08-24,PROD0023,Karachi-Main,0,1,381,22
2026-08-24,PROD0024,Karachi-Main,0,6,267,38
2026-08-24,PROD0025,Lahore-Hub,0,3,203,41
2026-08-24,PROD0026,Karachi-Main,0,3,502,21
2026-08-24,PROD0027,Karachi-Main,0,5,199,46
2026-08-24,PROD0028,Karachi-Main,0,3,587,57
2026-08-24,PROD0029,Karachi-Main,0,5,306,60
2026-08-24,PROD0030,Karachi-Main,0,2,224,24
2026-08-24,PROD0031,Lahore-Hub,0,3,246,50
2026-08-24,PROD0032,Lahore-Hub,0,6,480,46
2026-08-24,PROD0033,Lahore-Hub,0,6,299,49
2026-08-24,PROD0034,Karachi-Main,0,3,339,58
2026-08-24,PROD0035,Lahore-Hub,0,3,336,56
2026-08-24,PROD0036,Karachi-Main,0,3,475,34
2026-08-24,PROD0037,Lahore-Hub,0,1,534,40
2026-08-24,PROD0038,Karachi-Main,0,5,454,57
2026-08-24,PROD0039,Lahore-Hub,20,3,369,34
2026-08-24,PROD0040,Karachi-Main,0,4,402,48
2026-08-24,PROD0041,Lahore-Hub,0,1,155,36
2026-08-24,PROD0042,Lahore-Hub,0,3,113,39
2026-08-24,PROD0043,Karachi-Main,0,5,479,22
2026-08-24,PROD0044,Lahore-Hub,0,3,477,34
2026-08-24,PROD0045,Lahore-Hub,0,1,200,57
2026-08-24,PROD0046,Lahore-Hub,0,3,336,36
2026-08-24,PROD0047,Karachi-Main,0,3,433,45
2026-08-24,PROD0048,Karachi-Main,0,4,240,36
2026-08-24,PROD0049,Lahore-Hub,0,2,297,20
2026-08-24,PROD0050,Lahore-Hub,0,6,161,53
2026-08-24,PROD0051,Karachi-Main,0,2,29,34
2026-08-24,PROD0052,Karachi-Main,0,4,145,22
2026-08-24,PROD0053,Karachi-Main,0,2,22,34
2026-08-24,PROD0054,Karachi-Main,0,7,281,48
2026-08-24,PROD0055,Karachi-Main,0,7,260,35
2026-08-24,PROD0056,Karachi-Main,0,2,109,45
2026-08-24,PROD0057,Karachi-Main,0,5,84,20
2026-08-24,PROD0058,Lahore-Hub,0,3,58,47
2026-08-24,PROD0059,Karachi-Main,0,3,759,23
2026-08-24,PROD0060,Lahore-Hub,0,1,387,24
2026-08-25,PROD0001,Karachi-Main,0,2,282,52
2026-08-25,PROD0002,Lahore-Hub,0,4,276,32
2026-08-25,PROD0003,Lahore-Hub,0,5,308,33
2026-08-25,PROD0004,Karachi-Main,0,2,490,29
2026-08-25,PROD0005,Karachi-Main,0,2,518,41
2026-08-25,PROD0006,Karachi-Main,0,0,488,52
2026-08-25,PROD0007,Karachi-Main,0,5,513,37
2026-08-25,PROD0008,Karachi-Main,0,2,398,53
2026-08-25,PROD0009,Karachi-Main,0,2,392,45
2026-08-25,PROD0010,Karachi-Main,0,4,320,53
2026-08-25,PROD0011,Lahore-Hub,0,6,288,57
2026-08-25,PROD0012,Lahore-Hub,0,1,166,59
2026-08-25,PROD0013,Lahore-Hub,20,2,380,59
2026-08-25,PROD0014,Karachi-Main,0,1,232,32
2026-08-25,PROD0015,Karachi-Main,0,2,54,47
2026-08-25,PROD0016,Lahore-Hub,0,2,164,22
2026-08-25,PROD0017,Lahore-Hub,0,1,469,49
2026-08-25,PROD0018,Karachi-Main,0,4,101,57
2026-08-25,PROD0019,Karachi-Main,0,2,169,55
2026-08-25,PROD0020,Lahore-Hub,0,2,116,38
2026-08-25,PROD0021,Karachi-Main,0,0,119,54
2026-08-25,PROD0022,Karachi-Main,0,2,472,49
2026-08-25,PROD0023,Karachi-Main,0,4,377,22
2026-08-25,PROD0024,Karachi-Main,0,3,264,38
2026-08-25,PROD0025,Lahore-Hub,0,1,202,41
2026-08-25,PROD0026,Lahore-Hub,0,7,495,21
2026-08-25,PROD0027,Karachi-Main,0,2,197,46
2026-08-25,PROD0028,Lahore-Hub,0,3,584,57
2026-08-25,PROD0029,Lahore-Hub,0,3,303,60
2026-08-25,PROD0030,Karachi-Main,0,5,219,24
2026-08-25,PROD0031,Lahore-Hub,0,1,245,50
2026-08-25,PROD0032,Lahore-Hub,50,3,527,46
2026-08-25,PROD0033,Lahore-Hub,0,1,298,49
2026-08-25,PROD0034,Karachi-Main,0,3,336,58
2026-08-25,PROD0035,Lahore-Hub,0,3,333,56
2026-08-25,PROD0036,Karachi-Main,0,5,470,34
2026-08-25,PROD0037,Karachi-Main,0,5,529,40
2026-08-25,PROD0038,Lahore-Hub,0,2,452,57
2026-08-25,PROD0039,Lahore-Hub,0,1,368,34
2026-08-25,PROD0040,Karachi-Main,0,2,400,48
2026-08-25,PROD0041,Karachi-Main,0,1,154,36
2026-08-25,PROD0042,Lahore-Hub,0,4,109,39
2026-08-25,PROD0043,Lahore-Hub,0,5,474,22
2026-08-25,PROD0044,Karachi-Main,0,5,472,34
2026-08-25,PROD0045,Karachi-Main,100,0,300,57
2026-08-25,PROD0046,Karachi-Main,0,5,331,36
2026-08-25,PROD0047,Lahore-Hub,0,1,432,45
2026-08-25,PROD0048,Lahore-Hub,0,2,238,36
2026-08-25,PROD0049,Lahore-Hub,0,2,295,20
2026-08-25,PROD0050,Lahore-Hub,0,0,161,53
2026-08-25,PROD0051,Lahore-Hub,0,3,26,34
2026-08-25,PROD0052,Lahore-Hub,0,1,144,22
2026-08-25,PROD0053,Lahore-Hub,0,4,18,34
2026-08-25,PROD0054,Karachi-Main,0,3,278,48
2026-08-25,PROD0055,Lahore-Hub,0,3,257,35
2026-08-25,PROD0056,Karachi-Main,20,5,124,45
2026-08-25,PROD0057,Karachi-Main,0,3,81,20
2026-08-25,PROD0058,Lahore-Hub,0,4,54,47
2026-08-25,PROD0059,Lahore-Hub,0,1,758,23
2026-08-25,PROD0060,Karachi-Main,0,1,386,24
2026-08-26,PROD0001,Karachi-Main,0,4,278,52
2026-08-26,PROD0002,Karachi-Main,0,2,274,32
2026-08-26,PROD0003,Karachi-Main,0,3,305,33
2026-08-26,PROD0004,Lahore-Hub,100,1,589,29
2026-08-26,PROD0005,Lahore-Hub,0,3,515,41
2026-08-26,PROD0006,Karachi-Main,0,4,484,52
2026-08-26,PROD0007,Lahore-Hub,0,2,511,37
2026-08-26,PROD0008,Lahore-Hub,0,4,394,53
2026-08-26,PROD0009,Lahore-Hub,100,9,483,45
2026-08-26,PROD0010,Karachi-Main,0,4,316,53
2026-08-26,PROD0011,Karachi-Main,0,2,286,57
2026-08-26,PROD0012,Lahore-Hub,0,5,161,59
2026-08-26,PROD0013,Lahore-Hub,0,0,380,59
2026-08-26,PROD0014,Karachi-Main,0,2,230,32
2026-08-26,PROD0015,Karachi-Main,0,2,52,47
2026-08-26,PROD0016,Karachi-Main,0,4,160,22
2026-08-26,PROD0017,Karachi-Main,0,1,468,49
2026-08-26,PROD0018,Karachi-Main,0,3,98,57
2026-08-26,PROD0019,Karachi-Main,0,7,162,55
2026-08-26,PROD0020,Lahore-Hub,0,1,115,38
2026-08-26,PROD0021,Karachi-Main,0,3,116,54
2026-08-26,PROD0022,Lahore-Hub,0,3,469,49
2026-08-26,PROD0023,Karachi-Main,0,3,374,22
2026-08-26,PROD0024,Karachi-Main,0,1,263,38
2026-08-26,PROD0025,Karachi-Main,0,1,201,41
2026-08-26,PROD0026,Karachi-Main,0,2,493,21
2026-08-26,PROD0027,Lahore-Hub,0,7,190,46
2026-08-26,PROD0028,Lahore-Hub,0,5,579,57
2026-08-26,PROD0029,Lahore-Hub,0,5,298,60
2026-08-26,PROD0030,Karachi-Main,0,2,217,24
2026-08-26,PROD0031,Karachi-Main,0,8,237,50
2026-08-26,PROD0032,Lahore-Hub,0,5,522,46
2026-08-26,PROD0033,Karachi-Main,0,4,294,49
2026-08-26,PROD0034,Lahore-Hub,0,3,333,58
2026-08-26,PROD0035,Lahore-Hub,0,5,328,56
2026-08-26,PROD0036,Karachi-Main,0,2,468,34
2026-08-26,PROD0037,Lahore-Hub,0,4,525,40
2026-08-26,PROD0038,Karachi-Main,0,0,452,57
2026-08-26,PROD0039,Lahore-Hub,0,2,366,34
2026-08-26,PROD0040,Lahore-Hub,0,3,397,48
2026-08-26,PROD0041,Lahore-Hub,0,7,147,36
2026-08-26,PROD0042,Karachi-Main,0,5,104,39
2026-08-26,PROD0043,Karachi-Main,0,5,469,22
2026-08-26,PROD0044,Karachi-Main,0,3,469,34
2026-08-26,PROD0045,Lahore-Hub,0,1,299,57
2026-08-26,PROD0046,Karachi-Main,0,2,329,36
2026-08-26,PROD0047,Karachi-Main,0,2,430,45
2026-08-26,PROD0048,Lahore-Hub,0,5,233,36
2026-08-26,PROD0049,Karachi-Main,0,1,294,20
2026-08-26,PROD0050,Lahore-Hub,0,3,158,53
2026-08-26,PROD0051,Lahore-Hub,0,2,24,34
2026-08-26,PROD0052,Karachi-Main,0,2,142,22
2026-08-26,PROD0053,Karachi-Main,0,3,15,34
2026-08-26,PROD0054,Lahore-Hub,0,5,273,48
2026-08-26,PROD0055,Karachi-Main,100,3,354,35
2026-08-26,PROD0056,Karachi-Main,0,1,123,45
2026-08-26,PROD0057,Lahore-Hub,0,3,78,20
2026-08-26,PROD0058,Karachi-Main,0,1,53,47
2026-08-26,PROD0059,Karachi-Main,0,3,755,23
2026-08-26,PROD0060,Karachi-Main,0,2,384,24
2026-08-27,PROD0001,Lahore-Hub,0,5,273,52
2026-08-27,PROD0002,Karachi-Main,0,4,270,32
2026-08-27,PROD0003,Lahore-Hub,0,5,300,33
2026-08-27,PROD0004,Karachi-Main,0,1,588,29
2026-08-27,PROD0005,Karachi-Main,0,1,514,41
2026-08-27,PROD0006,Karachi-Main,0,1,483,52
2026-08-27,PROD0007,Lahore-Hub,0,2,509,37
2026-08-27,PROD0008,Lahore-Hub,0,2,392,53
2026-08-27,PROD0009,Lahore-Hub,0,1,482,45
2026-08-27,PROD0010,Karachi-Main,0,1,315,53
2026-08-27,PROD0011,Karachi-Main,0,4,282,57
2026-08-27,PROD0012,Lahore-Hub,0,6,155,59
2026-08-27,PROD0013,Karachi-Main,0,3,377,59
2026-08-27,PROD0014,Karachi-Main,0,1,229,32
2026-08-27,PROD0015,Karachi-Main,20,6,66,47
2026-08-27,PROD0016,Lahore-Hub,0,2,158,22
2026-08-27,PROD0017,Lahore-Hub,0,3,465,49
2026-08-27,PROD0018,Karachi-Main,0,7,91,57
2026-08-27,PROD0019,Lahore-Hub,0,3,159,55
2026-08-27,PROD0020,Lahore-Hub,0,5,110,38
2026-08-27,PROD0021,Lahore-Hub,20,4,132,54
2026-08-27,PROD0022,Lahore-Hub,0,4,465,49
2026-08-27,PROD0023,Lahore-Hub,0,4,370,22
2026-08-27,PROD0024,Lahore-Hub,0,6,257,38
2026-08-27,PROD0025,Lahore-Hub,0,3,198,41
2026-08-27,PROD0026,Lahore-Hub,20,3,510,21
2026-08-27,PROD0027,Lahore-Hub,0,4,186,46
2026-08-27,PROD0028,Lahore-Hub,0,7,572,57
2026-08-27,PROD0029,Karachi-Main,0,2,296,60
2026-08-27,PROD0030,Karachi-Main,0,1,216,24
2026-08-27,PROD0031,Lahore-Hub,0,2,235,50
2026-08-27,PROD0032,Lahore-Hub,0,3,519,46
2026-08-27,PROD0033,Karachi-Main,0,2,292,49
2026-08-27,PROD0034,Karachi-Main,0,3,330,58
2026-08-27,PROD0035,Karachi-Main,0,4,324,56
2026-08-27,PROD0036,Karachi-Main,0,0,468,34
2026-08-27,PROD0037,Karachi-Main,0,5,520,40
2026-08-27,PROD0038,Karachi-Main,0,0,452,57
2026-08-27,PROD0039,Lahore-Hub,0,5,361,34
2026-08-27,PROD0040,Karachi-Main,0,4,393,48
2026-08-27,PROD0041,Karachi-Main,0,4,143,36
2026-08-27,PROD0042,Karachi-Main,0,4,100,39
2026-08-27,PROD0043,Lahore-Hub,0,2,467,22
2026-08-27,PROD0044,Lahore-Hub,0,1,468,34
2026-08-27,PROD0045,Lahore-Hub,0,2,297,57
2026-08-27,PROD0046,Karachi-Main,0,5,324,36
2026-08-27,PROD0047,Lahore-Hub,0,2,428,45
2026-08-27,PROD0048,Lahore-Hub,0,1,232,36
2026-08-27,PROD0049,Lahore-Hub,0,5,289,20
2026-08-27,PROD0050,Lahore-Hub,0,3,155,53
2026-08-27,PROD0051,Lahore-Hub,0,1,23,34
2026-08-27,PROD0052,Karachi-Main,0,0,142,22
2026-08-27,PROD0053,Lahore-Hub,0,5,10,34
2026-08-27,PROD0054,Karachi-Main,0,3,270,48
2026-08-27,PROD0055,Lahore-Hub,0,3,351,35
2026-08-27,PROD0056,Karachi-Main,0,2,121,45
2026-08-27,PROD0057,Lahore-Hub,0,2,76,20
2026-08-27,PROD0058,Karachi-Main,0,3,50,47
2026-08-27,PROD0059,Karachi-Main,0,2,753,23
2026-08-27,PROD0060,Karachi-Main,0,5,379,24
2026-08-28,PROD0001,Karachi-Main,0,3,270,52
2026-08-28,PROD0002,Karachi-Main,0,4,266,32
2026-08-28,PROD0003,Lahore-Hub,0,3,297,33
2026-08-28,PROD0004,Karachi-Main,0,5,583,29
2026-08-28,PROD0005,Karachi-Main,0,1,513,41
2026-08-28,PROD0006,Karachi-Main,0,3,480,52
2026-08-28,PROD0007,Lahore-Hub,0,4,505,37
