order_id,order_date,customer_id,product_id,quantity,unit_price,discount,total_amount,payment_method,channel,order_status
ORD000040,2026-07-07 01:26:44.130675,CUST00098,PROD0013,1,3836.91,383.69,3453.22,JazzCash,Facebook,Pending
ORD000370,2026-07-07 01:28:44.130675,CUST00163,PROD0043,4,2961.93,1777.16,10070.56,Bank Transfer,Marketplace,Returned
ORD000866,2026-07-07 02:41:44.130675,CUST00233,PROD0050,1,3995.81,0.0,3995.81,EasyPaisa,Facebook,Pending
ORD000687,2026-07-07 02:49:44.130675,CUST00082,PROD0050,1,3995.81,0.0,3995.81,COD,Marketplace,Delivered
ORD001024,2026-07-07 03:45:44.130675,CUST00280,PROD0025,1,845.83,0.0,845.83,COD,WhatsApp,Delivered
ORD001462,2026-07-07 06:31:44.130675,CUST00207,PROD0034,2,4718.01,0.0,9436.02,Bank Transfer,WhatsApp,Cancelled
ORD001489,2026-07-07 07:10:44.130675,CUST00208,PROD0032,3,8158.76,0.0,24476.28,EasyPaisa,Instagram,Delivered
ORD000896,2026-07-07 07:23:44.130675,CUST00142,PROD0059,2,1569.51,313.9,2825.12,JazzCash,Instagram,Delivered
ORD001324,2026-07-07 08:50:44.130675,CUST00152,PROD0021,2,5313.35,0.0,10626.7,Bank Transfer,WhatsApp,Returned
ORD000656,2026-07-07 09:34:44.130675,CUST00042,PROD0006,2,4713.7,942.74,8484.66,Bank Transfer,Instagram,Delivered
ORD001222,2026-07-07 09:44:44.130675,CUST00021,PROD0046,3,5794.77,0.0,17384.31,JazzCash,WhatsApp,Pending
ORD001210,2026-07-07 10:07:44.130675,CUST00215,PROD0052,4,2867.28,1720.37,9748.75,EasyPaisa,Marketplace,Delivered
ORD000813,2026-07-07 10:24:44.130675,CUST00103,PROD0047,1,2232.86,334.93,1897.93,EasyPaisa,Website,Delivered
ORD001494,2026-07-07 11:28:44.130675,CUST00056,PROD0060,1,1519.23,0.0,1519.23,JazzCash,Marketplace,Delivered
ORD001124,2026-07-07 11:49:44.130675,CUST00021,PROD0053,2,6462.36,0.0,12924.72,JazzCash,WhatsApp,Cancelled
ORD001307,2026-07-07 12:06:44.130675,CUST00057,PROD0012,1,7018.87,0.0,7018.87,Card,Website,Delivered
ORD000442,2026-07-07 12:55:44.130675,CUST00131,PROD0029,1,8888.02,888.8,7999.22,JazzCash,Facebook,Pending
ORD000742,2026-07-07 22:14:44.130675,CUST00099,PROD0041,1,627.43,0.0,627.43,Card,WhatsApp,Delivered
ORD000318,2026-07-07 23:10:44.130675,CUST00268,PROD0004,1,2516.58,0.0,2516.58,EasyPaisa,Marketplace,Delivered
ORD000404,2026-07-07 23:11:44.130675,CUST00218,PROD0022,1,6250.14,312.51,5937.63,EasyPaisa,Website,Pending
ORD001207,2026-07-08 02:21:44.130675,CUST00268,PROD0028,3,6109.36,0.0,18328.08,EasyPaisa,WhatsApp,Delivered
ORD000884,2026-07-08 04:22:44.130675,CUST00052,PROD0015,3,1683.11,0.0,5049.33,Card,Website,Delivered
ORD001057,2026-07-08 04:50:44.130675,CUST00032,PROD0024,1,1137.57,113.76,1023.81,COD,Instagram,Pending
ORD001291,2026-07-08 04:53:44.130675,CUST00214,PROD0054,2,5327.61,0.0,10655.22,EasyPaisa,WhatsApp,Delivered
ORD000708,2026-07-08 05:02:44.130675,CUST00131,PROD0017,1,4081.04,408.1,3672.94,EasyPaisa,Instagram,Returned
ORD001133,2026-07-08 05:36:44.130675,CUST00088,PROD0033,2,3226.18,967.85,5484.51,JazzCash,Instagram,Returned
ORD001113,2026-07-08 05:45:44.130675,CUST00238,PROD0035,1,1003.11,0.0,1003.11,JazzCash,WhatsApp,Delivered
ORD001331,2026-07-08 05:52:44.130675,CUST00238,PROD0021,3,5313.35,797.0,15143.05,EasyPaisa,Instagram,Delivered
ORD000537,2026-07-08 06:59:44.130675,CUST00252,PROD0006,2,4713.7,0.0,9427.4,COD,Website,Delivered
ORD000116,2026-07-08 07:09:44.130675,CUST00266,PROD0050,1,3995.81,0.0,3995.81,COD,Facebook,Delivered
ORD001187,2026-07-08 08:20:44.130675,CUST00136,PROD0011,1,5016.23,0.0,5016.23,Bank Transfer,Website,Delivered
ORD000423,2026-07-08 10:11:44.130675,CUST00048,PROD0017,1,4081.04,612.16,3468.88,Bank Transfer,Facebook,Returned
ORD000811,2026-07-08 11:01:44.130675,CUST00115,PROD0007,1,4983.51,0.0,4983.51,EasyPaisa,WhatsApp,Cancelled
ORD000699,2026-07-08 11:41:44.130675,CUST00011,PROD0059,3,1569.51,0.0,4708.53,EasyPaisa,Marketplace,Pending
ORD001223,2026-07-08 11:48:44.130675,CUST00222,PROD0030,1,5388.9,0.0,5388.9,COD,Instagram,Returned
ORD000650,2026-07-08 12:23:44.130675,CUST00203,PROD0033,2,3226.18,0.0,6452.36,JazzCash,WhatsApp,Delivered
ORD000094,2026-07-08 22:12:44.130675,CUST00023,PROD0014,1,5951.29,0.0,5951.29,Card,Marketplace,Returned
ORD001010,2026-07-08 22:32:44.130675,CUST00166,PROD0033,1,3226.18,322.62,2903.56,JazzCash,Website,Delivered
ORD001378,2026-07-08 23:57:44.130675,CUST00296,PROD0003,1,4565.11,228.26,4336.85,COD,Facebook,Pending
ORD001012,2026-07-09 01:33:44.130675,CUST00086,PROD0041,2,627.43,0.0,1254.86,Bank Transfer,Instagram,Pending
ORD001166,2026-07-09 04:22:44.130675,CUST00250,PROD0060,1,1519.23,0.0,1519.23,COD,Marketplace,Delivered
ORD001146,2026-07-09 07:14:44.130675,CUST00253,PROD0030,4,5388.9,0.0,21555.6,Card,Website,Returned
ORD000933,2026-07-09 07:31:44.130675,CUST00037,PROD0009,3,5596.77,0.0,16790.31,JazzCash,Instagram,Cancelled
ORD000045,2026-07-09 07:41:44.130675,CUST00263,PROD0019,1,4229.01,0.0,4229.01,JazzCash,Marketplace,Pending
ORD000670,2026-07-09 08:09:44.130675,CUST00002,PROD0044,2,2357.35,0.0,4714.7,JazzCash,Facebook,Cancelled
ORD001314,2026-07-09 09:18:44.130675,CUST00068,PROD0033,3,3226.18,483.93,9194.61,JazzCash,Website,Returned
ORD001290,2026-07-09 09:53:44.130675,CUST00278,PROD0052,1,2867.28,0.0,2867.28,Card,WhatsApp,Delivered
ORD000893,2026-07-09 11:11:44.130675,CUST00073,PROD0034,2,4718.01,0.0,9436.02,JazzCash,WhatsApp,Delivered
ORD000651,2026-07-09 11:59:44.130675,CUST00064,PROD0020,2,1311.0,0.0,2622.0,EasyPaisa,Marketplace,Delivered
ORD000761,2026-07-09 12:36:44.130675,CUST00151,PROD0057,1,6194.12,0.0,6194.12,JazzCash,Facebook,Cancelled
ORD001155,2026-07-09 22:45:44.130675,CUST00207,PROD0020,1,1311.0,0.0,1311.0,COD,WhatsApp,Delivered
ORD001036,2026-07-10 00:06:44.130675,CUST00241,PROD0046,2,5794.77,0.0,11589.54,COD,Facebook,Delivered
ORD000324,2026-07-10 00:41:44.130675,CUST00190,PROD0005,1,4099.95,0.0,4099.95,Bank Transfer,Instagram,Delivered
ORD001115,2026-07-10 04:23:44.130675,CUST00097,PROD0059,1,1569.51,0.0,1569.51,COD,Marketplace,Delivered
ORD000660,2026-07-10 08:15:44.130675,CUST00221,PROD0005,2,4099.95,0.0,8199.9,Card,Instagram,Delivered
ORD000735,2026-07-10 09:18:44.130675,CUST00017,PROD0013,1,3836.91,0.0,3836.91,Card,Instagram,Delivered
ORD000132,2026-07-10 09:45:44.130675,CUST00191,PROD0024,1,1137.57,0.0,1137.57,JazzCash,WhatsApp,Delivered
ORD001478,2026-07-10 10:49:44.130675,CUST00078,PROD0009,1,5596.77,0.0,5596.77,EasyPaisa,Marketplace,Returned
ORD000710,2026-07-10 11:06:44.130675,CUST00162,PROD0042,2,7902.11,0.0,15804.22,EasyPaisa,WhatsApp,Delivered
ORD000492,2026-07-10 11:28:44.130675,CUST00297,PROD0007,2,4983.51,0.0,9967.02,Bank Transfer,Marketplace,Delivered
ORD000497,2026-07-10 11:40:44.130675,CUST00185,PROD0057,1,6194.12,0.0,6194.12,EasyPaisa,Instagram,Returned
ORD001409,2026-07-10 23:01:44.130675,CUST00045,PROD0003,1,4565.11,0.0,4565.11,JazzCash,Website,Delivered
ORD000920,2026-07-10 23:58:44.130675,CUST00146,PROD0052,1,2867.28,0.0,2867.28,EasyPaisa,Facebook,Returned
ORD000102,2026-07-11 01:48:44.130675,CUST00247,PROD0024,3,1137.57,0.0,3412.71,EasyPaisa,Website,Returned
ORD001176,2026-07-11 02:11:44.130675,CUST00112,PROD0043,1,2961.93,0.0,2961.93,JazzCash,Facebook,Delivered
ORD000817,2026-07-11 02:13:44.130675,CUST00091,PROD0056,1,1011.77,50.59,961.18,COD,Instagram,Delivered
ORD000056,2026-07-11 02:32:44.130675,CUST00136,PROD0048,1,3672.55,0.0,3672.55,Card,Instagram,Returned
ORD000322,2026-07-11 03:48:44.130675,CUST00206,PROD0040,1,4051.74,202.59,3849.15,JazzCash,Facebook,Cancelled
ORD000481,2026-07-11 04:03:44.130675,CUST00238,PROD0059,1,1569.51,0.0,1569.51,Bank Transfer,Website,Delivered
ORD001032,2026-07-11 05:07:44.130675,CUST00269,PROD0056,4,1011.77,0.0,4047.08,EasyPaisa,Instagram,Cancelled
ORD000776,2026-07-11 06:18:44.130675,CUST00093,PROD0058,1,1138.07,0.0,1138.07,EasyPaisa,Instagram,Cancelled
ORD000452,2026-07-11 07:13:44.130675,CUST00077,PROD0055,1,5017.52,0.0,5017.52,COD,Website,Delivered
ORD001125,2026-07-11 10:04:44.130675,CUST00054,PROD0060,1,1519.23,0.0,1519.23,Card,Website,Pending
ORD000733,2026-07-11 12:08:44.130675,CUST00275,PROD0031,1,6503.48,0.0,6503.48,JazzCash,Facebook,Delivered
ORD000479,2026-07-11 23:55:44.130675,CUST00245,PROD0042,1,7902.11,0.0,7902.11,JazzCash,Instagram,Delivered
ORD000894,2026-07-12 03:10:44.130675,CUST00046,PROD0016,1,1636.99,0.0,1636.99,Card,WhatsApp,Cancelled
ORD000829,2026-07-12 04:15:44.130675,CUST00224,PROD0012,1,7018.87,0.0,7018.87,JazzCash,Marketplace,Pending
ORD000575,2026-07-12 06:38:44.130675,CUST00184,PROD0003,1,4565.11,0.0,4565.11,JazzCash,Marketplace,Returned
ORD000269,2026-07-12 07:47:44.130675,CUST00176,PROD0053,2,6462.36,0.0,12924.72,Bank Transfer,Instagram,Delivered
ORD000425,2026-07-12 08:31:44.130675,CUST00161,PROD0053,1,6462.36,323.12,6139.24,Card,WhatsApp,Delivered
ORD000453,2026-07-12 10:55:44.130675,CUST00233,PROD0037,1,962.14,0.0,962.14,EasyPaisa,Facebook,Delivered
ORD000380,2026-07-12 11:13:44.130675,CUST00244,PROD0048,1,3672.55,0.0,3672.55,COD,Website,Returned
ORD001182,2026-07-12 11:38:44.130675,CUST00154,PROD0024,3,1137.57,170.64,3242.07,Card,Facebook,Cancelled
ORD000211,2026-07-12 12:46:44.130675,CUST00075,PROD0046,3,5794.77,1738.43,15645.88,Bank Transfer,Instagram,Delivered
ORD001282,2026-07-12 22:52:44.130675,CUST00226,PROD0041,1,627.43,0.0,627.43,COD,Instagram,Returned
ORD001148,2026-07-12 23:45:44.130675,CUST00094,PROD0044,1,2357.35,0.0,2357.35,EasyPaisa,Facebook,Delivered
ORD000271,2026-07-13 00:16:44.130675,CUST00208,PROD0030,1,5388.9,0.0,5388.9,COD,Marketplace,Delivered
ORD001322,2026-07-13 00:29:44.130675,CUST00004,PROD0044,1,2357.35,235.74,2121.61,COD,Instagram,Delivered
ORD001444,2026-07-13 05:06:44.130675,CUST00197,PROD0007,2,4983.51,0.0,9967.02,Bank Transfer,WhatsApp,Delivered
ORD001242,2026-07-13 05:34:44.130675,CUST00224,PROD0037,2,962.14,0.0,1924.28,COD,Instagram,Delivered
ORD000402,2026-07-13 06:39:44.130675,CUST00044,PROD0044,1,2357.35,0.0,2357.35,COD,Instagram,Delivered
ORD001446,2026-07-13 07:10:44.130675,CUST00191,PROD0032,1,8158.76,0.0,8158.76,Card,Facebook,Returned
ORD000157,2026-07-13 08:57:44.130675,CUST00120,PROD0007,1,4983.51,0.0,4983.51,COD,Instagram,Delivered
ORD000626,2026-07-13 09:00:44.130675,CUST00268,PROD0003,3,4565.11,0.0,13695.33,COD,WhatsApp,Cancelled
ORD000979,2026-07-13 09:53:44.130675,CUST00210,PROD0048,4,3672.55,0.0,14690.2,JazzCash,Facebook,Delivered
ORD000218,2026-07-13 11:36:44.130675,CUST00251,PROD0014,1,5951.29,595.13,5356.16,JazzCash,WhatsApp,Delivered
ORD000593,2026-07-14 11:12:44.130675,CUST00203,PROD0003,1,4565.11,456.51,4108.6,Card,Website,Delivered
ORD000251,2026-07-14 11:16:44.130675,CUST00111,PROD0006,1,4713.7,0.0,4713.7,Bank Transfer,Website,Delivered
ORD000372,2026-07-14 11:32:44.130675,CUST00045,PROD0001,1,3382.01,0.0,3382.01,Card,WhatsApp,Cancelled
ORD000332,2026-07-14 22:03:44.130675,CUST00027,PROD0022,2,6250.14,1250.03,11250.25,Bank Transfer,Instagram,Delivered
ORD000887,2026-07-14 23:57:44.130675,CUST00243,PROD0005,1,4099.95,0.0,4099.95,EasyPaisa,Website,Delivered
ORD000359,2026-07-15 02:33:44.130675,CUST00068,PROD0045,1,5135.47,0.0,5135.47,JazzCash,Instagram,Pending
ORD000338,2026-07-15 04:07:44.130675,CUST00176,PROD0018,1,3298.86,329.89,2968.97,Card,Website,Returned
ORD001432,2026-07-15 06:18:44.130675,CUST00075,PROD0031,2,6503.48,1300.7,11706.26,JazzCash,Marketplace,Delivered
ORD000757,2026-07-15 06:42:44.130675,CUST00269,PROD0001,3,3382.01,507.3,9638.73,JazzCash,Website,Pending
ORD001318,2026-07-15 08:52:44.130675,CUST00170,PROD0010,1,683.9,102.58,581.32,COD,Marketplace,Delivered
ORD000345,2026-07-15 11:33:44.130675,CUST00299,PROD0031,2,6503.48,0.0,13006.96,COD,WhatsApp,Delivered
ORD000503,2026-07-15 11:45:44.130675,CUST00057,PROD0004,3,2516.58,0.0,7549.74,COD,Marketplace,Returned
ORD000263,2026-07-15 23:26:44.130675,CUST00159,PROD0006,2,4713.7,942.74,8484.66,EasyPaisa,WhatsApp,Delivered
ORD001035,2026-07-16 01:56:44.130675,CUST00170,PROD0024,1,1137.57,0.0,1137.57,Card,Instagram,Returned
ORD000648,2026-07-16 02:26:44.130675,CUST00146,PROD0036,2,5478.6,0.0,10957.2,EasyPaisa,Marketplace,Returned
ORD001468,2026-07-16 03:53:44.130675,CUST00105,PROD0017,1,4081.04,0.0,4081.04,EasyPaisa,Instagram,Delivered
ORD001215,2026-07-16 04:34:44.130675,CUST00087,PROD0054,3,5327.61,0.0,15982.83,EasyPaisa,Website,Delivered
ORD000431,2026-07-16 05:32:44.130675,CUST00224,PROD0002,1,3739.31,186.97,3552.34,EasyPaisa,Facebook,Delivered
ORD000851,2026-07-16 09:48:44.130675,CUST00254,PROD0023,2,8349.43,0.0,16698.86,EasyPaisa,Marketplace,Delivered
ORD000200,2026-07-16 22:18:44.130675,CUST00108,PROD0045,2,5135.47,0.0,10270.94,Bank Transfer,Instagram,Delivered
ORD001488,2026-07-16 22:18:44.130675,CUST00190,PROD0026,2,1616.31,0.0,3232.62,COD,Website,Delivered
ORD001188,2026-07-16 22:44:44.130675,CUST00074,PROD0051,1,6557.75,0.0,6557.75,EasyPaisa,Facebook,Returned
ORD000889,2026-07-16 22:59:44.130675,CUST00009,PROD0038,1,4805.71,480.57,4325.14,Bank Transfer,Website,Pending
ORD001151,2026-07-16 23:40:44.130675,CUST00154,PROD0033,1,3226.18,161.31,3064.87,Bank Transfer,Instagram,Returned
ORD000457,2026-07-17 00:52:44.130675,CUST00166,PROD0044,2,2357.35,0.0,4714.7,EasyPaisa,Instagram,Cancelled
ORD000649,2026-07-17 01:06:44.130675,CUST00098,PROD0031,1,6503.48,0.0,6503.48,COD,Facebook,Pending
ORD001213,2026-07-17 01:39:44.130675,CUST00225,PROD0034,1,4718.01,0.0,4718.01,JazzCash,Facebook,Returned
ORD000465,2026-07-17 02:07:44.130675,CUST00240,PROD0010,1,683.9,0.0,683.9,EasyPaisa,Facebook,Delivered
ORD001190,2026-07-17 05:23:44.130675,CUST00275,PROD0027,4,4072.3,0.0,16289.2,EasyPaisa,Instagram,Pending
ORD000147,2026-07-17 05:52:44.130675,CUST00277,PROD0023,3,8349.43,0.0,25048.29,JazzCash,Marketplace,Delivered
ORD001191,2026-07-17 05:54:44.130675,CUST00132,PROD0039,2,4106.97,0.0,8213.94,Card,Website,Cancelled
ORD000820,2026-07-17 06:41:44.130675,CUST00083,PROD0013,1,3836.91,0.0,3836.91,EasyPaisa,Website,Cancelled
ORD000061,2026-07-17 06:49:44.130675,CUST00005,PROD0014,4,5951.29,0.0,23805.16,COD,Website,Delivered
ORD000977,2026-07-17 08:30:44.130675,CUST00267,PROD0057,1,6194.12,0.0,6194.12,EasyPaisa,Website,Delivered
ORD001153,2026-07-17 08:35:44.130675,CUST00214,PROD0011,1,5016.23,0.0,5016.23,JazzCash,Instagram,Delivered
ORD001497,2026-07-17 10:25:44.130675,CUST00184,PROD0055,1,5017.52,0.0,5017.52,Bank Transfer,Website,Delivered
ORD001397,2026-07-17 11:48:44.130675,CUST00197,PROD0021,1,5313.35,0.0,5313.35,Bank Transfer,Facebook,Delivered
ORD001451,2026-07-18 00:07:44.130675,CUST00113,PROD0018,1,3298.86,494.83,2804.03,Bank Transfer,Marketplace,Returned
ORD000188,2026-07-18 00:28:44.130675,CUST00296,PROD0047,1,2232.86,0.0,2232.86,COD,Marketplace,Cancelled
ORD000916,2026-07-18 00:49:44.130675,CUST00121,PROD0004,3,2516.58,0.0,7549.74,Bank Transfer,Website,Pending
ORD001415,2026-07-18 01:03:44.130675,CUST00089,PROD0014,1,5951.29,0.0,5951.29,EasyPaisa,Marketplace,Cancelled
ORD001379,2026-07-18 01:48:44.130675,CUST00137,PROD0057,1,6194.12,0.0,6194.12,COD,Website,Pending
ORD000697,2026-07-18 02:41:44.130675,CUST00049,PROD0002,1,3739.31,560.9,3178.41,Bank Transfer,Instagram,Delivered
ORD000388,2026-07-18 03:16:44.130675,CUST00186,PROD0008,2,2070.31,414.06,3726.56,Card,WhatsApp,Returned
ORD000008,2026-07-18 03:57:44.130675,CUST00020,PROD0028,2,6109.36,0.0,12218.72,Bank Transfer,Instagram,Cancelled
ORD001346,2026-07-18 06:06:44.130675,CUST00140,PROD0001,1,3382.01,169.1,3212.91,JazzCash,WhatsApp,Delivered
ORD001030,2026-07-18 06:32:44.130675,CUST00042,PROD0042,1,7902.11,0.0,7902.11,COD,WhatsApp,Cancelled
ORD000201,2026-07-18 07:43:44.130675,CUST00073,PROD0035,1,1003.11,0.0,1003.11,COD,WhatsApp,Returned
ORD000120,2026-07-18 10:12:44.130675,CUST00174,PROD0045,1,5135.47,0.0,5135.47,EasyPaisa,WhatsApp,Returned
ORD001261,2026-07-18 10:50:44.130675,CUST00051,PROD0023,1,8349.43,1252.41,7097.02,Bank Transfer,Facebook,Cancelled
ORD000779,2026-07-18 11:01:44.130675,CUST00058,PROD0025,1,845.83,42.29,803.54,Bank Transfer,WhatsApp,Cancelled
ORD001487,2026-07-18 12:39:44.130675,CUST00034,PROD0020,1,1311.0,0.0,1311.0,JazzCash,Facebook,Delivered
ORD000714,2026-07-18 23:30:44.130675,CUST00179,PROD0057,1,6194.12,309.71,5884.41,Bank Transfer,Website,Returned
ORD000739,2026-07-18 23:45:44.130675,CUST00220,PROD0001,1,3382.01,0.0,3382.01,Card,Marketplace,Delivered
ORD000872,2026-07-19 02:17:44.130675,CUST00248,PROD0034,1,4718.01,0.0,4718.01,Card,Facebook,Delivered
ORD000736,2026-07-19 06:28:44.130675,CUST00066,PROD0043,4,2961.93,0.0,11847.72,JazzCash,WhatsApp,Returned
ORD001435,2026-07-19 07:03:44.130675,CUST00244,PROD0004,4,2516.58,0.0,10066.32,EasyPaisa,WhatsApp,Delivered
ORD001009,2026-07-19 07:23:44.130675,CUST00121,PROD0057,1,6194.12,309.71,5884.41,COD,Website,Delivered
ORD000766,2026-07-19 09:08:44.130675,CUST00145,PROD0053,3,6462.36,0.0,19387.08,COD,Website,Delivered
ORD001047,2026-07-19 09:47:44.130675,CUST00129,PROD0010,2,683.9,0.0,1367.8,COD,Marketplace,Delivered
ORD000464,2026-07-19 10:06:44.130675,CUST00285,PROD0058,1,1138.07,0.0,1138.07,EasyPaisa,Facebook,Delivered
ORD000039,2026-07-20 00:49:44.130675,CUST00210,PROD0045,1,5135.47,513.55,4621.92,COD,Website,Returned
ORD001269,2026-07-20 01:33:44.130675,CUST00008,PROD0046,1,5794.77,0.0,5794.77,COD,WhatsApp,Delivered
ORD000499,2026-07-20 02:12:44.130675,CUST00108,PROD0032,1,8158.76,0.0,8158.76,Bank Transfer,Facebook,Delivered
ORD000557,2026-07-20 02:59:44.130675,CUST00144,PROD0020,2,1311.0,0.0,2622.0,EasyPaisa,Marketplace,Delivered
ORD000619,2026-07-20 04:45:44.130675,CUST00284,PROD0047,2,2232.86,0.0,4465.72,COD,Website,Delivered
ORD000592,2026-07-20 05:14:44.130675,CUST00298,PROD0024,1,1137.57,0.0,1137.57,EasyPaisa,Marketplace,Cancelled
ORD000882,2026-07-20 06:24:44.130675,CUST00056,PROD0012,1,7018.87,0.0,7018.87,COD,Instagram,Delivered
ORD000782,2026-07-20 06:31:44.130675,CUST00118,PROD0027,1,4072.3,0.0,4072.3,EasyPaisa,Facebook,Returned
ORD000126,2026-07-20 06:57:44.130675,CUST00278,PROD0059,1,1569.51,235.43,1334.08,COD,WhatsApp,Delivered
ORD001321,2026-07-20 07:42:44.130675,CUST00096,PROD0031,2,6503.48,0.0,13006.96,EasyPaisa,Website,Cancelled
ORD000294,2026-07-20 10:23:44.130675,CUST00197,PROD0039,3,4106.97,0.0,12320.91,Card,WhatsApp,Cancelled
ORD000722,2026-07-20 10:52:44.130675,CUST00006,PROD0006,2,4713.7,0.0,9427.4,EasyPaisa,Marketplace,Cancelled
ORD000414,2026-07-20 22:22:44.130675,CUST00135,PROD0031,1,6503.48,650.35,5853.13,EasyPaisa,Marketplace,Delivered
ORD000445,2026-07-20 23:19:44.130675,CUST00216,PROD0007,2,4983.51,0.0,9967.02,Bank Transfer,Marketplace,Cancelled
ORD000507,2026-07-21 00:02:44.130675,CUST00137,PROD0054,2,5327.61,0.0,10655.22,JazzCash,WhatsApp,Delivered
ORD000518,2026-07-21 03:04:44.130675,CUST00025,PROD0004,2,2516.58,0.0,5033.16,COD,WhatsApp,Delivered
ORD000181,2026-07-21 03:39:44.130675,CUST00081,PROD0011,2,5016.23,0.0,10032.46,Bank Transfer,Marketplace,Delivered
ORD000880,2026-07-21 04:29:44.130675,CUST00171,PROD0023,1,8349.43,0.0,8349.43,COD,WhatsApp,Delivered
ORD001017,2026-07-21 04:47:44.130675,CUST00249,PROD0002,2,3739.31,0.0,7478.62,COD,Instagram,Delivered
ORD000205,2026-07-21 05:32:44.130675,CUST00012,PROD0039,1,4106.97,0.0,4106.97,COD,Instagram,Returned
ORD000646,2026-07-21 07:44:44.130675,CUST00222,PROD0025,1,845.83,0.0,845.83,Card,WhatsApp,Delivered
ORD001240,2026-07-21 09:27:44.130675,CUST00275,PROD0007,4,4983.51,996.7,18937.34,JazzCash,Facebook,Pending
ORD000031,2026-07-21 11:27:44.130675,CUST00254,PROD0004,1,2516.58,251.66,2264.92,Card,Facebook,Pending
ORD000577,2026-07-21 11:50:44.130675,CUST00287,PROD0043,2,2961.93,0.0,5923.86,COD,WhatsApp,Delivered
ORD001386,2026-07-21 12:52:44.130675,CUST00075,PROD0044,1,2357.35,0.0,2357.35,Bank Transfer,Website,Returned
ORD001496,2026-07-21 23:28:44.130675,CUST00115,PROD0017,1,4081.04,204.05,3876.99,JazzCash,Facebook,Delivered
ORD000406,2026-07-22 02:06:44.130675,CUST00233,PROD0039,4,4106.97,2464.18,13963.7,COD,Facebook,Delivered
ORD000909,2026-07-22 03:05:44.130675,CUST00279,PROD0059,1,1569.51,0.0,1569.51,Bank Transfer,Website,Delivered
ORD000110,2026-07-22 04:47:44.130675,CUST00174,PROD0045,3,5135.47,0.0,15406.41,Bank Transfer,Marketplace,Cancelled
ORD000918,2026-07-22 09:41:44.130675,CUST00280,PROD0053,2,6462.36,0.0,12924.72,Card,WhatsApp,Delivered
ORD000773,2026-07-22 12:50:44.130675,CUST00213,PROD0003,1,4565.11,0.0,4565.11,Card,Facebook,Delivered
ORD001277,2026-07-22 22:27:44.130675,CUST00246,PROD0036,2,5478.6,0.0,10957.2,COD,Facebook,Delivered
ORD000527,2026-07-23 00:04:44.130675,CUST00191,PROD0008,1,2070.31,0.0,2070.31,JazzCash,Website,Delivered
ORD001184,2026-07-23 00:05:44.130675,CUST00241,PROD0016,1,1636.99,0.0,1636.99,COD,Facebook,Returned
ORD001129,2026-07-23 01:58:44.130675,CUST00114,PROD0039,1,4106.97,0.0,4106.97,JazzCash,Marketplace,Delivered
ORD000114,2026-07-23 02:09:44.130675,CUST00018,PROD0013,3,3836.91,1151.07,10359.66,Bank Transfer,Marketplace,Returned
ORD000516,2026-07-23 03:45:44.130675,CUST00082,PROD0014,1,5951.29,0.0,5951.29,COD,Facebook,Pending
ORD000480,2026-07-23 04:15:44.130675,CUST00292,PROD0044,3,2357.35,353.6,6718.45,COD,Marketplace,Delivered
ORD000327,2026-07-23 05:23:44.130675,CUST00123,PROD0009,1,5596.77,0.0,5596.77,Card,Marketplace,Cancelled
ORD001337,2026-07-23 05:48:44.130675,CUST00111,PROD0031,2,6503.48,0.0,13006.96,EasyPaisa,WhatsApp,Delivered
ORD001065,2026-07-23 05:50:44.130675,CUST00088,PROD0038,1,4805.71,240.29,4565.42,COD,Marketplace,Delivered
ORD001122,2026-07-23 05:52:44.130675,CUST00198,PROD0003,2,4565.11,0.0,9130.22,COD,WhatsApp,Delivered
ORD001237,2026-07-23 07:22:44.130675,CUST00295,PROD0037,1,962.14,0.0,962.14,EasyPaisa,Website,Cancelled
ORD001041,2026-07-23 07:38:44.130675,CUST00197,PROD0017,1,4081.04,0.0,4081.04,JazzCash,Marketplace,Pending
ORD000254,2026-07-23 08:05:44.130675,CUST00106,PROD0050,3,3995.81,599.37,11388.06,COD,WhatsApp,Delivered
ORD000563,2026-07-23 09:59:44.130675,CUST00115,PROD0044,1,2357.35,0.0,2357.35,COD,Website,Delivered
ORD000673,2026-07-23 12:33:44.130675,CUST00259,PROD0039,1,4106.97,0.0,4106.97,COD,Instagram,Delivered
ORD000704,2026-07-23 12:47:44.130675,CUST00151,PROD0043,1,2961.93,0.0,2961.93,Bank Transfer,WhatsApp,Delivered
ORD000864,2026-07-23 22:18:44.130675,CUST00009,PROD0026,1,1616.31,0.0,1616.31,COD,WhatsApp,Delivered
ORD000610,2026-07-23 23:26:44.130675,CUST00030,PROD0019,1,4229.01,0.0,4229.01,JazzCash,Marketplace,Delivered
ORD000329,2026-07-23 23:36:44.130675,CUST00186,PROD0036,1,5478.6,0.0,5478.6,Bank Transfer,Marketplace,Delivered
ORD000395,2026-07-24 01:42:44.130675,CUST00099,PROD0007,2,4983.51,498.35,9468.67,JazzCash,Instagram,Pending
ORD000934,2026-07-24 05:09:44.130675,CUST00107,PROD0047,4,2232.86,0.0,8931.44,Bank Transfer,WhatsApp,Returned
ORD000879,2026-07-24 05:19:44.130675,CUST00136,PROD0012,1,7018.87,0.0,7018.87,COD,Marketplace,Delivered
ORD000424,2026-07-24 05:24:44.130675,CUST00108,PROD0022,1,6250.14,0.0,6250.14,JazzCash,Facebook,Cancelled
